,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Rajon Rondo,0,0.0,1,2,1,2,0,25.0,4,0,0.0,0,1,2,2,18:05,-10,3,0,2,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,12.5
Darius Miller,2,40.0,5,1,1,3,2,50.0,6,0,100,2,3,3,10,28:58,4,0,0,0,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,14.0
Omer Asik,1,0.0,0,1,5,4,0,0.0,0,1,25.0,4,0,3,1,24:18,-1,0,1,1,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,9.0
Ian Clark,1,50.0,2,2,1,6,1,90.0,10,0,50.0,2,9,6,20,29:32,-8,1,0,0,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,26.5
Mike James,0,0.0,0,0,2,0,0,33.3,3,0,0.0,0,1,0,2,3:50,-8,0,0,0,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,2.0
Jameer Nelson,0,50.0,4,1,1,2,2,57.1,7,0,0.0,0,4,2,10,19:16,-1,8,0,0,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,27.0
Cheick Diallo,0,0.0,0,0,2,1,0,100,1,0,0.0,0,1,1,2,6:14,-11,0,0,0,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,3.0
Tony Allen,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,NA
Charles Cooke,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",749,25,36,29,24,29,33,23,18,103,114,"Smith""""","Spooner""""",Nansel,SACRAMENTO,SAC,NOP,NA
Will Barton,4,25.0,4,4,1,3,1,30.8,13,1,100,4,4,2,13,38:31,4,2,0,5,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,28.0
Nikola Jokic,0,50.0,2,5,3,7,1,54.5,11,2,0.0,0,6,5,13,34:15,-8,8,0,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,29.0
Darrell Arthur,1,50.0,2,1,1,3,1,66.7,6,0,100,1,4,3,10,19:08,6,2,1,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,22.0
Gary Harris,4,60.0,5,0,1,1,3,41.7,12,0,100,4,5,1,17,35:01,-5,2,0,2,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,29.0
Jamal Murray,5,50.0,6,0,1,6,3,41.7,12,0,100,5,5,6,18,34:12,-8,1,1,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,32.5
Trey Lyles,0,50.0,2,1,4,7,1,30.0,10,1,0.0,0,3,6,7,24:59,2,2,1,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,21.0
Torrey Craig,0,0.0,1,0,1,6,0,44.4,9,5,0.0,0,4,1,8,21:35,-6,1,1,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,21.5
Emmanuel Mudiay,0,0.0,1,0,2,2,0,70.0,10,1,0.0,0,7,1,14,13:48,6,4,0,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,22.0
Malik Beasley,0,0.0,0,1,0,2,0,66.7,3,0,0.0,0,2,2,4,12:58,-1,0,1,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,8.0
Richard Jefferson,0,0.0,0,1,0,1,0,0.0,0,0,0.0,0,0,1,0,5:33,0,0,1,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,6.0
Wilson Chandler,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,NA
Kenneth Faried,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,NA
Juancho Hernangomez,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,NA
Kyle Anderson,0,0.0,0,1,0,4,0,75.0,12,1,0.0,0,9,3,18,34:30,5,5,2,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,37.5
LaMarcus Aldridge,2,0.0,0,6,3,5,0,60.9,23,3,100,2,14,2,30,38:35,14,2,2,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,36.0
Pau Gasol,2,100,2,3,1,8,2,53.8,13,5,100,2,7,3,18,21:45,-18,4,0,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,31.0
Danny Green,0,0.0,6,2,2,5,0,27.3,11,1,0.0,0,3,4,6,25:35,-5,3,2,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,22.5
Dejounte Murray,0,0.0,0,2,3,13,0,0.0,4,3,0.0,0,0,10,0,25:44,0,7,2,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,27.5
Tony Parker,0,50.0,2,1,0,1,1,50.0,4,0,0.0,0,2,1,5,17:26,1,3,0,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,11.5
Davis Bertans,0,33.3,3,0,1,3,1,60.0,5,0,0.0,0,3,3,7,15:34,-5,0,0,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,12.0
Manu Ginobili,1,50.0,6,0,4,1,3,41.7,12,0,100,1,5,1,14,23:21,4,4,1,0,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,29.0
Patty Mills,0,66.7,3,1,0,1,2,40.0,5,0,0.0,0,2,1,6,20:19,-1,5,0,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,20.5
Bryn Forbes,0,0.0,2,0,1,2,0,33.3,3,0,0.0,0,1,2,2,17:11,15,0,0,1,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,7.0
Darrun Hilliard,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,NA
Joffrey Lauvergne,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,NA
Brandon Paul,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",750,30,25,26,23,30,30,20,26,106,104,"Richardson""""","Fraher""""",Forte,SAN,DEN,SAS,NA
Kevin Durant,7,0.0,5,0,0,2,0,38.5,13,0,87.5,8,5,2,17,29:38,-17,3,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,19.5
Draymond Green,1,33.3,3,4,1,6,1,27.3,11,2,50.0,2,3,4,8,30:14,-23,4,1,0,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,20.0
Zaza Pachulia,1,0.0,0,2,1,7,0,57.1,7,3,50.0,2,4,4,9,18:47,-10,2,2,2,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,28.0
Klay Thompson,0,60.0,5,3,3,6,3,70.6,17,1,0.0,0,12,5,27,30:40,-19,3,0,2,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,46.5
Stephen Curry,5,14.3,7,3,1,2,1,30.8,13,1,100,5,4,1,14,29:38,-17,5,0,0,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,17.5
Patrick McCaw,0,0.0,1,0,1,0,0,0.0,2,0,0.0,0,0,0,0,11:36,-8,2,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,6.0
Andre Iguodala,1,0.0,2,0,0,2,0,0.0,2,0,50.0,2,0,2,1,20:13,-5,4,0,2,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,14.0
JaVale McGee,0,0.0,1,0,2,4,0,87.5,8,2,0.0,0,7,2,14,16:08,-11,0,2,0,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,24.0
Shaun Livingston,0,0.0,0,1,2,2,0,0.0,3,1,0.0,0,0,1,0,11:37,-5,2,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,7.0
David West,0,0.0,0,2,1,3,0,33.3,3,1,0.0,0,1,2,2,16:07,-14,2,1,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,12.0
Nick Young,1,0.0,1,1,2,1,0,50.0,4,0,50.0,2,2,1,5,14:48,-14,0,1,0,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,7.0
Omri Casspi,0,0.0,0,3,2,2,0,50.0,2,0,0.0,0,1,2,2,10:34,-7,0,0,0,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,1.0
Joe Ingles,0,75.0,8,1,0,1,6,63.6,11,0,0.0,0,7,1,20,26:35,26,2,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,38.0
Derrick Favors,0,0.0,0,1,2,10,0,81.8,11,1,0.0,2,9,9,18,26:08,6,1,1,2,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,37.5
Rudy Gobert,1,0.0,0,0,1,6,0,57.1,7,3,50.0,2,4,3,9,27:47,26,1,1,3,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,27.5
Donovan Mitchell,2,40.0,5,1,3,3,2,47.1,17,0,100,2,8,3,20,25:55,17,4,0,4,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,42.0
Ricky Rubio,3,50.0,4,3,4,5,2,56.3,16,2,75.0,4,9,3,23,35:06,31,11,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,45.5
Jonas Jerebko,0,100,1,0,3,3,1,66.7,6,0,0.0,0,4,3,9,13:37,7,0,0,0,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,14.0
Alec Burks,0,25.0,4,2,4,5,1,50.0,8,0,0.0,0,4,5,9,29:14,13,3,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,21.5
Royce ONeale,1,0.0,2,0,4,2,0,50.0,6,0,50.0,2,3,2,7,23:08,2,0,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,11.0
Raul Neto,0,0.0,1,1,0,0,0,50.0,2,0,0.0,0,1,0,2,5:45,-1,1,0,0,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,2.5
Joe Johnson,0,66.7,3,2,1,5,2,60.0,5,0,0.0,0,3,5,8,21:31,18,2,1,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,24.0
Ekpe Udoh,2,0.0,0,0,0,2,0,50.0,2,1,100,2,1,1,4,4:10,3,0,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,7.0
Georges Niang,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1:05,2,0,0,1,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,3.0
Rodney Hood,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",751,30,26,29,14,35,34,34,26,129,99,"Garretson""""","Ayotte""""",Orr,UTAH,GSW,UTA,NA
Evan Turner,0,50.0,2,2,5,5,1,25.0,8,2,0.0,0,2,3,5,30:06,8,3,1,2,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,23.5
AlFarouq Aminu,1,28.6,7,2,2,10,2,30.8,13,1,100,1,4,9,11,31:43,14,2,1,0,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,28.0
Jusuf Nurkic,0,0.0,0,2,2,20,0,41.2,17,7,0.0,1,7,13,14,27:55,10,1,0,2,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,39.5
CJ McCollum,3,42.9,7,2,1,5,3,27.8,18,1,100,3,5,4,16,35:34,11,2,0,3,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,34.0
Damian Lillard,11,50.0,10,2,1,4,5,42.9,14,0,100,11,6,4,28,35:53,11,7,1,3,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,51.5
Ed Davis,4,0.0,0,0,4,9,0,62.5,8,5,66.7,6,5,4,14,20:05,-2,0,2,1,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,28.0
Zach Collins,0,0.0,0,0,2,5,0,50.0,4,1,0.0,0,2,4,4,15:59,-6,0,1,1,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,15.0
Pat Connaughton,0,0.0,1,1,2,0,0,14.3,7,0,0.0,0,1,0,2,21:31,-4,3,0,0,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,5.5
Shabazz Napier,0,66.7,3,1,2,1,2,44.4,9,1,0.0,0,4,0,10,21:14,-2,3,0,0,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,18.5
Maurice Harkless,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,NA
Jake Layman,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,NA
Meyers Leonard,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,NA
Noah Vonleh,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,NA
Wesley Johnson,0,50.0,2,0,3,8,1,40.0,5,1,0.0,0,2,7,5,27:13,-15,3,4,1,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,34.5
Danilo Gallinari,2,25.0,4,0,2,5,1,50.0,12,0,100,2,6,5,15,25:24,-2,1,0,0,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,21.5
DeAndre Jordan,2,0.0,0,3,1,19,0,50.0,6,3,50.0,4,3,16,8,33:07,-11,2,1,0,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,28.0
Tyrone Wallace,1,0.0,1,3,2,0,0,53.8,13,0,50.0,2,7,0,15,36:30,-9,3,0,1,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,18.5
Milos Teodosic,2,20.0,5,1,1,5,1,33.3,9,0,100,2,3,5,9,28:32,3,3,0,1,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,20.5
Lou Williams,8,22.2,9,4,1,1,2,19.2,26,1,88.9,9,5,0,20,38:58,0,5,1,1,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,26.5
Sam Dekker,0,0.0,0,1,2,3,0,0.0,1,1,0.0,0,0,2,0,15:07,1,2,0,0,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,5.0
Sindarius Thornwell,0,100,1,1,1,2,1,100,4,0,0.0,1,4,2,9,18:01,-9,0,0,0,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,12.0
Montrezl Harrell,5,0.0,0,0,4,7,0,55.6,9,3,83.3,6,5,4,15,17:08,2,3,1,1,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,27.5
Jawun Evans,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,NA
Austin Rivers,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 30, 2018",752,30,26,30,18,27,24,16,29,96,104,"Zarba""""","Lindsay""""",Van,PORTLAND,POR,LAC,NA
Dillon Brooks,0,0.0,4,0,2,5,0,31.6,19,1,0.0,0,6,4,12,39:55,-10,2,0,4,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,32.0
Jarell Martin,0,100,1,2,5,4,1,42.9,7,4,0.0,0,3,0,7,32:47,1,2,0,0,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,14.0
Marc Gasol,2,60.0,5,1,2,9,3,50.0,18,2,100,2,9,7,23,35:32,-5,6,0,1,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,47.0
Wayne Selden,2,60.0,10,4,4,4,6,57.1,14,2,100,2,8,2,24,30:34,2,2,1,2,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,46.0
Andrew Harrison,5,0.0,1,6,4,5,0,50.0,8,0,100,5,4,5,13,24:48,-11,6,0,0,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,16.0
Ben McLemore,0,0.0,2,3,1,3,0,40.0,5,0,0.0,0,2,3,4,16:29,-7,0,0,1,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,7.0
Ivan Rabb,1,0.0,0,2,1,8,0,60.0,5,5,50.0,2,3,3,7,22:47,-6,1,0,0,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,13.5
Myke Henry,0,66.7,3,0,2,2,2,66.7,3,0,0.0,0,2,2,6,23:36,11,1,0,1,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,16.5
Brandan Wright,1,0.0,0,0,0,1,0,66.7,3,0,25.0,4,2,1,5,13:32,5,0,0,1,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,8.0
Mario Chalmers,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,NA
Deyonta Davis,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,NA
Tyreke Evans,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,NA
JaMychal Green,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,NA
Bojan Bogdanovic,4,42.9,7,1,2,5,3,58.3,12,1,66.7,6,7,4,21,35:20,6,1,0,3,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,37.5
Thaddeus Young,0,0.0,1,1,2,0,0,55.6,9,0,0.0,2,5,0,10,35:54,8,5,0,2,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,22.5
Myles Turner,8,100,1,0,3,11,1,50.0,6,2,66.7,12,3,9,15,32:59,15,0,3,2,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,35.0
Victor Oladipo,2,20.0,5,7,3,3,1,41.7,12,0,100,2,5,3,13,34:38,6,5,0,2,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,22.5
Darren Collison,4,33.3,6,1,1,3,2,45.5,11,2,100,4,5,1,16,34:21,5,4,0,3,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,33.0
Domantas Sabonis,2,0.0,0,2,3,7,0,80.0,5,3,66.7,3,4,4,10,21:10,-6,2,0,2,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,22.0
Cory Joseph,0,0.0,2,1,0,1,0,40.0,5,0,0.0,0,2,1,4,21:44,-3,1,1,2,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,14.5
Lance Stephenson,1,100,2,1,0,3,2,62.5,8,0,50.0,2,5,3,13,14:57,-5,2,0,0,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,21.0
TJ Leaf,0,50.0,2,0,0,0,1,50.0,2,0,0.0,0,1,0,3,4:56,-4,0,0,0,"JAN 31, 2018",753,25,28,22,26,21,34,29,21,105,101,"Corbin""""","DeRosa""""",Malloy,INDIANA,MEM,IND,5.0
