+/-,1st Qtr A,1st Qtr H,2nd Qtr A,2nd Qtr H,3P%,3PA,3PM,3rd Qtr A,3rd Qtr H,4th Qtr A,4th Qtr H,AST,Away,BLK,DREB,FG%,FGA,FGM,FT%,FTA,FTM,Fantasy Score,Game,Home,MIN,OREB,PF,PTS,REB,Ref1,Ref2,Ref3,STL,TOV,Total A,Total H,W/L
-2,32,37,26,18,0.0,1,0,30,23,28,31,2,ORL,0,3,50.0,4,2,60.0,5,3,9.0,109,MIA,16:17,1,1,7,4,"Malloy""""","Lane""""",Holtkamp,0,2,109,116,ORLANDO
NA,32,37,26,18,NA,NA,NA,30,23,28,31,NA,ORL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIA,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Holtkamp,NA,NA,109,116,ORLANDO
NA,32,37,26,18,NA,NA,NA,30,23,28,31,NA,ORL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIA,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Holtkamp,NA,NA,109,116,ORLANDO
NA,32,37,26,18,NA,NA,NA,30,23,28,31,NA,ORL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIA,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Holtkamp,NA,NA,109,116,ORLANDO
NA,32,37,26,18,NA,NA,NA,30,23,28,31,NA,ORL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIA,DNP,NA,NA,NA,NA,"Malloy""""","Lane""""",Holtkamp,NA,NA,109,116,ORLANDO
10,32,23,24,36,63.6,11,7,34,23,30,33,1,WAS,1,5,60.0,15,9,100,4,4,51.5,109,PHI,29:08,2,4,29,7,"Zarba""""","Guthrie""""",Taylor,2,5,115,120,WASHINGTON
3,32,23,24,36,0.0,0,0,34,23,30,33,5,WAS,2,7,50.0,14,7,66.7,6,4,39.5,109,PHI,34:40,3,3,18,10,"Zarba""""","Guthrie""""",Taylor,1,1,115,120,WASHINGTON
1,32,23,24,36,0.0,4,0,34,23,30,33,3,WAS,0,12,46.7,15,7,100,4,4,30.5,109,PHI,26:57,1,2,18,13,"Zarba""""","Guthrie""""",Taylor,1,4,115,120,WASHINGTON
17,32,23,24,36,50.0,8,4,34,23,30,33,4,WAS,1,2,40.0,10,4,0.0,0,0,29.0,109,PHI,32:23,0,4,12,2,"Zarba""""","Guthrie""""",Taylor,0,2,115,120,WASHINGTON
11,32,23,24,36,42.9,7,3,34,23,30,33,3,WAS,1,3,50.0,10,5,0.0,0,0,27.5,109,PHI,27:52,0,4,13,3,"Zarba""""","Guthrie""""",Taylor,0,2,115,120,WASHINGTON
-7,32,23,24,36,0.0,0,0,34,23,30,33,1,WAS,0,4,28.6,7,2,50.0,2,1,9.5,109,PHI,15:08,1,6,5,5,"Zarba""""","Guthrie""""",Taylor,0,1,115,120,WASHINGTON
-18,32,23,24,36,0.0,0,0,34,23,30,33,1,WAS,0,1,55.6,9,5,0.0,2,0,15.5,109,PHI,17:54,2,0,10,3,"Zarba""""","Guthrie""""",Taylor,1,2,115,120,WASHINGTON
-9,32,23,24,36,0.0,2,0,34,23,30,33,2,WAS,0,2,20.0,5,1,100,1,1,11.0,109,PHI,22:42,1,3,3,3,"Zarba""""","Guthrie""""",Taylor,1,0,115,120,WASHINGTON
-14,32,23,24,36,0.0,0,0,34,23,30,33,3,WAS,0,0,50.0,2,1,0.0,0,0,6.5,109,PHI,14:55,0,0,2,0,"Zarba""""","Guthrie""""",Taylor,0,0,115,120,WASHINGTON
-19,32,23,24,36,33.3,3,1,34,23,30,33,2,WAS,1,1,33.3,6,2,0.0,0,0,15.0,109,PHI,18:21,1,2,5,2,"Zarba""""","Guthrie""""",Taylor,0,0,115,120,WASHINGTON
NA,32,23,24,36,NA,NA,NA,34,23,30,33,NA,WAS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,PHI,DNP,NA,NA,NA,NA,"Zarba""""","Guthrie""""",Taylor,NA,NA,115,120,WASHINGTON
NA,32,23,24,36,NA,NA,NA,34,23,30,33,NA,WAS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,PHI,DNP,NA,NA,NA,NA,"Zarba""""","Guthrie""""",Taylor,NA,NA,115,120,WASHINGTON
NA,32,23,24,36,NA,NA,NA,34,23,30,33,NA,WAS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,PHI,DNP,NA,NA,NA,NA,"Zarba""""","Guthrie""""",Taylor,NA,NA,115,120,WASHINGTON
14,32,23,24,36,0.0,3,0,34,23,30,33,0,WAS,3,6,45.5,11,5,0.0,0,0,30.0,109,PHI,33:10,2,3,10,8,"Zarba""""","Guthrie""""",Taylor,1,0,115,120,WASHINGTON
4,32,23,24,36,0.0,1,0,34,23,30,33,0,WAS,0,0,0.0,1,0,0.0,0,0,1.0,109,PHI,7:04,1,1,0,1,"Zarba""""","Guthrie""""",Taylor,0,0,115,120,WASHINGTON
16,32,23,24,36,0.0,0,0,34,23,30,33,1,WAS,0,12,58.3,12,7,66.7,3,2,40.5,109,PHI,34:26,5,3,16,17,"Zarba""""","Guthrie""""",Taylor,3,1,115,120,WASHINGTON
12,32,23,24,36,25.0,4,1,34,23,30,33,4,WAS,3,4,35.3,17,6,75.0,16,12,37.0,109,PHI,35:37,2,2,25,6,"Zarba""""","Guthrie""""",Taylor,1,2,115,120,WASHINGTON
19,32,23,24,36,0.0,3,0,34,23,30,33,8,WAS,0,3,35.7,28,10,88.9,9,8,41.0,109,PHI,37:09,2,2,28,5,"Zarba""""","Guthrie""""",Taylor,2,2,115,120,WASHINGTON
-4,32,23,24,36,50.0,6,3,34,23,30,33,2,WAS,2,6,50.0,10,5,33.3,3,1,42.0,109,PHI,32:29,2,2,14,8,"Zarba""""","Guthrie""""",Taylor,2,0,115,120,WASHINGTON
-9,32,23,24,36,33.3,3,1,34,23,30,33,0,WAS,0,2,50.0,6,3,0.0,0,0,10.0,109,PHI,14:50,0,0,7,2,"Zarba""""","Guthrie""""",Taylor,0,1,115,120,WASHINGTON
-4,32,23,24,36,50.0,2,1,34,23,30,33,0,WAS,0,1,37.5,8,3,100,7,7,10.0,109,PHI,19:03,0,0,14,1,"Zarba""""","Guthrie""""",Taylor,0,0,115,120,WASHINGTON
-11,32,23,24,36,0.0,0,0,34,23,30,33,1,WAS,0,2,100,3,3,0.0,0,0,13.5,109,PHI,13:34,2,4,6,4,"Zarba""""","Guthrie""""",Taylor,1,1,115,120,WASHINGTON
-12,32,23,24,36,0.0,0,0,34,23,30,33,5,WAS,0,0,0.0,1,0,0.0,0,0,5.5,109,PHI,12:38,0,3,0,0,"Zarba""""","Guthrie""""",Taylor,0,2,115,120,WASHINGTON
NA,32,23,24,36,NA,NA,NA,34,23,30,33,NA,WAS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,PHI,DNP,NA,NA,NA,NA,"Zarba""""","Guthrie""""",Taylor,NA,NA,115,120,WASHINGTON
NA,32,23,24,36,NA,NA,NA,34,23,30,33,NA,WAS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,PHI,DNP,NA,NA,NA,NA,"Zarba""""","Guthrie""""",Taylor,NA,NA,115,120,WASHINGTON
NA,32,23,24,36,NA,NA,NA,34,23,30,33,NA,WAS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,PHI,DNP,NA,NA,NA,NA,"Zarba""""","Guthrie""""",Taylor,NA,NA,115,120,WASHINGTON
7,26,24,27,34,0.0,1,0,27,18,20,32,3,BOS,3,12,59.1,22,13,84.6,13,11,47.5,109,MIL,36:56,1,4,37,13,"Washington""""","Lindsay""""",Goldenberg,0,5,108,100,MILWAUKEE
10,26,24,27,34,20.0,5,1,27,18,20,32,6,BOS,2,7,35.3,17,6,100,2,2,34.0,109,MIL,43:26,2,4,15,9,"Washington""""","Lindsay""""",Goldenberg,0,5,108,100,MILWAUKEE
-7,26,24,27,34,0.0,1,0,27,18,20,32,0,BOS,1,1,25.0,4,1,0.0,0,0,7.0,109,MIL,13:45,2,1,2,3,"Washington""""","Lindsay""""",Goldenberg,0,1,108,100,MILWAUKEE
-4,26,24,27,34,33.3,3,1,27,18,20,32,1,BOS,0,4,50.0,4,2,0.0,0,0,12.5,109,MIL,29:25,0,4,5,4,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
10,26,24,27,34,60.0,5,3,27,18,20,32,4,BOS,0,1,60.0,10,6,100,4,4,26.0,109,MIL,41:26,0,2,19,1,"Washington""""","Lindsay""""",Goldenberg,0,2,108,100,MILWAUKEE
9,26,24,27,34,0.0,0,0,27,18,20,32,1,BOS,0,5,80.0,5,4,50.0,4,2,15.5,109,MIL,16:49,1,3,10,6,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
8,26,24,27,34,50.0,4,2,27,18,20,32,1,BOS,0,1,40.0,10,4,100,5,5,15.5,109,MIL,26:29,0,2,15,1,"Washington""""","Lindsay""""",Goldenberg,0,1,108,100,MILWAUKEE
7,26,24,27,34,0.0,0,0,27,18,20,32,2,BOS,0,6,100,2,2,50.0,2,1,24.0,109,MIL,17:17,0,2,5,6,"Washington""""","Lindsay""""",Goldenberg,4,1,108,100,MILWAUKEE
0,26,24,27,34,0.0,2,0,27,18,20,32,1,BOS,0,2,0.0,2,0,0.0,0,0,3.5,109,MIL,11:03,0,0,0,2,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
0,26,24,27,34,0.0,0,0,27,18,20,32,0,BOS,0,0,0.0,0,0,0.0,0,0,0.0,109,MIL,3:24,0,0,0,0,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
NA,26,24,27,34,NA,NA,NA,27,18,20,32,NA,BOS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIL,DNP,NA,NA,NA,NA,"Washington""""","Lindsay""""",Goldenberg,NA,NA,108,100,MILWAUKEE
NA,26,24,27,34,NA,NA,NA,27,18,20,32,NA,BOS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIL,DNP,NA,NA,NA,NA,"Washington""""","Lindsay""""",Goldenberg,NA,NA,108,100,MILWAUKEE
NA,26,24,27,34,NA,NA,NA,27,18,20,32,NA,BOS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIL,DNP,NA,NA,NA,NA,"Washington""""","Lindsay""""",Goldenberg,NA,NA,108,100,MILWAUKEE
0,26,24,27,34,66.7,3,2,27,18,20,32,3,BOS,0,4,54.5,11,6,80.0,5,4,27.5,109,MIL,28:09,1,6,18,5,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
-15,26,24,27,34,0.0,1,0,27,18,20,32,2,BOS,1,7,42.9,7,3,40.0,5,2,19.0,109,MIL,36:32,2,3,8,9,"Washington""""","Lindsay""""",Goldenberg,0,2,108,100,MILWAUKEE
1,26,24,27,34,0.0,2,0,27,18,20,32,4,BOS,3,5,54.5,11,6,100,1,1,37.0,109,MIL,33:27,1,3,13,6,"Washington""""","Lindsay""""",Goldenberg,2,2,108,100,MILWAUKEE
-4,26,24,27,34,42.9,7,3,27,18,20,32,4,BOS,3,4,30.8,13,4,16.7,6,1,36.0,109,MIL,32:20,3,4,12,7,"Washington""""","Lindsay""""",Goldenberg,0,3,108,100,MILWAUKEE
-2,26,24,27,34,28.6,7,2,27,18,20,32,3,BOS,3,3,28.0,25,7,50.0,2,1,34.5,109,MIL,38:56,1,1,17,4,"Washington""""","Lindsay""""",Goldenberg,0,3,108,100,MILWAUKEE
-4,26,24,27,34,0.0,1,0,27,18,20,32,1,BOS,0,0,50.0,4,2,0.0,0,0,5.5,109,MIL,11:26,0,1,4,0,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
-7,26,24,27,34,0.0,0,0,27,18,20,32,0,BOS,0,1,66.7,3,2,0.0,0,0,6.0,109,MIL,15:58,1,4,4,2,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
-11,26,24,27,34,60.0,5,3,27,18,20,32,6,BOS,2,7,50.0,12,6,0.0,0,0,43.0,109,MIL,26:48,0,4,15,7,"Washington""""","Lindsay""""",Goldenberg,0,0,108,100,MILWAUKEE
2,26,24,27,34,0.0,0,0,27,18,20,32,0,BOS,0,0,66.7,3,2,100,2,2,5.0,109,MIL,4:45,2,1,6,2,"Washington""""","Lindsay""""",Goldenberg,0,1,108,100,MILWAUKEE
0,26,24,27,34,50.0,2,1,27,18,20,32,0,BOS,0,1,50.0,2,1,0.0,0,0,5.0,109,MIL,11:39,0,0,3,1,"Washington""""","Lindsay""""",Goldenberg,0,1,108,100,MILWAUKEE
NA,26,24,27,34,NA,NA,NA,27,18,20,32,NA,BOS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIL,DNP,NA,NA,NA,NA,"Washington""""","Lindsay""""",Goldenberg,NA,NA,108,100,MILWAUKEE
NA,26,24,27,34,NA,NA,NA,27,18,20,32,NA,BOS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIL,DNP,NA,NA,NA,NA,"Washington""""","Lindsay""""",Goldenberg,NA,NA,108,100,MILWAUKEE
NA,26,24,27,34,NA,NA,NA,27,18,20,32,NA,BOS,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,MIL,DNP,NA,NA,NA,NA,"Washington""""","Lindsay""""",Goldenberg,NA,NA,108,100,MILWAUKEE
-8,27,34,27,18,33.3,3,1,25,18,24,21,0,MEM,1,6,50.0,4,2,66.7,3,2,22.0,109,NOP,25:51,3,1,7,9,"Corbin""""","Zielinski""""",Twardoski,1,0,91,103,MEMPHIS
-15,27,34,27,18,50.0,2,1,25,18,24,21,0,MEM,0,11,39.1,23,9,82.4,17,14,37.0,109,NOP,40:14,7,5,33,18,"Corbin""""","Zielinski""""",Twardoski,1,5,91,103,MEMPHIS
6,27,34,27,18,33.3,9,3,25,18,24,21,2,MEM,0,8,42.9,21,9,87.5,8,7,57.0,109,NOP,38:24,2,4,28,10,"Corbin""""","Zielinski""""",Twardoski,7,4,91,103,MEMPHIS
0,27,34,27,18,0.0,2,0,25,18,24,21,4,MEM,1,1,45.5,11,5,100,1,1,19.0,109,NOP,34:23,1,3,11,2,"Corbin""""","Zielinski""""",Twardoski,0,2,91,103,MEMPHIS
-2,27,34,27,18,0.0,3,0,25,18,24,21,4,MEM,1,4,18.2,11,2,0.0,0,0,17.0,109,NOP,38:30,2,5,4,6,"Corbin""""","Zielinski""""",Twardoski,0,2,91,103,MEMPHIS
-13,27,34,27,18,33.3,3,1,25,18,24,21,2,MEM,1,3,33.3,3,1,0.0,0,0,13.0,109,NOP,21:05,0,3,3,3,"Corbin""""","Zielinski""""",Twardoski,0,1,91,103,MEMPHIS
-12,27,34,27,18,0.0,1,0,25,18,24,21,0,MEM,0,0,0.0,1,0,0.0,0,0,3.0,109,NOP,17:10,0,4,0,0,"Corbin""""","Zielinski""""",Twardoski,1,0,91,103,MEMPHIS
-4,27,34,27,18,0.0,0,0,25,18,24,21,0,MEM,0,2,0.0,1,0,0.0,0,0,7.0,109,NOP,10:53,0,2,0,2,"Corbin""""","Zielinski""""",Twardoski,2,1,91,103,MEMPHIS
-10,27,34,27,18,50.0,2,1,25,18,24,21,3,MEM,0,0,50.0,4,2,0.0,0,0,10.5,109,NOP,12:40,1,4,5,1,"Corbin""""","Zielinski""""",Twardoski,0,2,91,103,MEMPHIS
-2,27,34,27,18,0.0,0,0,25,18,24,21,0,MEM,0,0,0.0,0,0,0.0,0,0,0.0,109,NOP,0:50,0,0,0,0,"Corbin""""","Zielinski""""",Twardoski,0,0,91,103,MEMPHIS
NA,27,34,27,18,NA,NA,NA,25,18,24,21,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Zielinski""""",Twardoski,NA,NA,91,103,MEMPHIS
NA,27,34,27,18,NA,NA,NA,25,18,24,21,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Zielinski""""",Twardoski,NA,NA,91,103,MEMPHIS
-5,27,34,27,18,100,1,1,25,18,24,21,2,MEM,0,0,100,2,2,0.0,0,0,11.0,109,NOP,18:35,1,0,5,1,"Corbin""""","Zielinski""""",Twardoski,0,0,91,103,MEMPHIS
0,27,34,27,18,0.0,0,0,25,18,24,21,1,MEM,0,1,50.0,2,1,0.0,0,0,4.5,109,NOP,3:53,0,1,2,1,"Corbin""""","Zielinski""""",Twardoski,0,0,91,103,MEMPHIS
8,27,34,27,18,40.0,5,2,25,18,24,21,4,MEM,0,8,33.3,18,6,0.0,0,0,42.0,109,NOP,29:22,3,6,14,11,"Corbin""""","Zielinski""""",Twardoski,3,2,91,103,MEMPHIS
-2,27,34,27,18,0.0,0,0,25,18,24,21,1,MEM,0,2,16.7,6,1,0.0,0,0,7.5,109,NOP,19:09,0,2,2,2,"Corbin""""","Zielinski""""",Twardoski,1,1,91,103,MEMPHIS
8,27,34,27,18,44.4,9,4,25,18,24,21,3,MEM,2,5,60.0,15,9,71.4,7,5,44.5,109,NOP,32:41,0,3,27,5,"Corbin""""","Zielinski""""",Twardoski,0,1,91,103,MEMPHIS
5,27,34,27,18,0.0,0,0,25,18,24,21,0,MEM,2,1,71.4,7,5,0.0,2,0,23.0,109,NOP,26:45,3,2,10,4,"Corbin""""","Zielinski""""",Twardoski,1,0,91,103,MEMPHIS
17,27,34,27,18,0.0,2,0,25,18,24,21,2,MEM,4,3,53.8,13,7,71.4,7,5,38.0,109,NOP,29:25,2,2,19,5,"Corbin""""","Zielinski""""",Twardoski,2,2,91,103,MEMPHIS
11,27,34,27,18,0.0,4,0,25,18,24,21,4,MEM,0,2,11.1,9,1,60.0,5,3,10.0,109,NOP,25:34,0,3,5,2,"Corbin""""","Zielinski""""",Twardoski,0,0,91,103,MEMPHIS
8,27,34,27,18,25.0,4,1,25,18,24,21,2,MEM,0,4,33.3,12,4,100,2,2,18.0,109,NOP,20:04,1,3,11,5,"Corbin""""","Zielinski""""",Twardoski,0,1,91,103,MEMPHIS
6,27,34,27,18,100,1,1,25,18,24,21,0,MEM,1,2,100,2,2,20.0,5,1,14.0,109,NOP,15:16,2,2,6,4,"Corbin""""","Zielinski""""",Twardoski,0,0,91,103,MEMPHIS
4,27,34,27,18,0.0,3,0,25,18,24,21,0,MEM,0,2,16.7,6,1,0.0,0,0,6.0,109,NOP,19:16,3,5,2,5,"Corbin""""","Zielinski""""",Twardoski,1,4,91,103,MEMPHIS
NA,27,34,27,18,NA,NA,NA,25,18,24,21,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Zielinski""""",Twardoski,NA,NA,91,103,MEMPHIS
NA,27,34,27,18,NA,NA,NA,25,18,24,21,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Zielinski""""",Twardoski,NA,NA,91,103,MEMPHIS
-5,24,27,23,31,0.0,0,0,35,24,29,35,1,DAL,0,8,40.0,10,4,100,2,2,21.5,109,ATL,25:51,2,2,10,10,"Mauer""""","Richardson""""",Tiven,1,1,117,111,ATLANTA
-10,24,27,23,31,0.0,1,0,35,24,29,35,0,DAL,1,3,50.0,4,2,100,2,2,16.0,109,ATL,23:47,3,5,6,6,"Mauer""""","Richardson""""",Tiven,1,0,117,111,ATLANTA
-2,24,27,23,31,0.0,0,0,35,24,29,35,1,DAL,0,5,50.0,6,3,75.0,4,3,19.5,109,ATL,25:35,2,2,9,7,"Mauer""""","Richardson""""",Tiven,3,4,117,111,ATLANTA
-5,24,27,23,31,100,1,1,35,24,29,35,3,DAL,1,3,42.9,7,3,0.0,0,0,19.5,109,ATL,26:38,1,2,7,4,"Mauer""""","Richardson""""",Tiven,0,1,117,111,ATLANTA
-3,24,27,23,31,33.3,3,1,35,24,29,35,7,DAL,2,2,50.0,26,13,50.0,2,1,45.5,109,ATL,34:17,0,1,28,2,"Mauer""""","Richardson""""",Tiven,0,2,117,111,ATLANTA
8,24,27,23,31,0.0,0,0,35,24,29,35,1,DAL,2,2,60.0,10,6,66.7,3,2,23.5,109,ATL,22:25,3,1,14,5,"Mauer""""","Richardson""""",Tiven,0,1,117,111,ATLANTA
14,24,27,23,31,66.7,6,4,35,24,29,35,3,DAL,3,3,50.0,14,7,100,2,2,41.5,109,ATL,25:42,0,0,20,3,"Mauer""""","Richardson""""",Tiven,0,1,117,111,ATLANTA
-5,24,27,23,31,0.0,1,0,35,24,29,35,2,DAL,0,3,66.7,3,2,0.0,0,0,11.0,109,ATL,13:32,1,2,4,4,"Mauer""""","Richardson""""",Tiven,0,0,117,111,ATLANTA
-1,24,27,23,31,50.0,2,1,35,24,29,35,0,DAL,0,1,50.0,4,2,0.0,0,0,7.0,109,ATL,11:19,0,1,5,1,"Mauer""""","Richardson""""",Tiven,0,1,117,111,ATLANTA
13,24,27,23,31,0.0,1,0,35,24,29,35,1,DAL,2,5,50.0,6,3,0.0,0,0,20.5,109,ATL,17:45,1,0,6,6,"Mauer""""","Richardson""""",Tiven,1,2,117,111,ATLANTA
9,24,27,23,31,100,1,1,35,24,29,35,1,DAL,0,1,100,1,1,0.0,0,0,7.5,109,ATL,4:14,0,2,3,1,"Mauer""""","Richardson""""",Tiven,0,0,117,111,ATLANTA
17,24,27,23,31,50.0,2,1,35,24,29,35,0,DAL,0,0,66.7,3,2,0.0,0,0,8.0,109,ATL,8:55,1,0,5,1,"Mauer""""","Richardson""""",Tiven,0,0,117,111,ATLANTA
NA,24,27,23,31,NA,NA,NA,35,24,29,35,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,ATL,DNP,NA,NA,NA,NA,"Mauer""""","Richardson""""",Tiven,NA,NA,117,111,ATLANTA
-1,24,27,23,31,55.6,9,5,35,24,29,35,5,DAL,1,6,41.7,12,5,0.0,0,0,38.5,109,ATL,37:07,2,4,15,8,"Mauer""""","Richardson""""",Tiven,0,5,117,111,ATLANTA
1,24,27,23,31,0.0,6,0,35,24,29,35,3,DAL,1,6,23.1,13,3,88.9,9,8,18.5,109,ATL,38:03,1,0,14,7,"Mauer""""","Richardson""""",Tiven,0,2,117,111,ATLANTA
-18,24,27,23,31,28.6,7,2,35,24,29,35,0,DAL,0,5,28.6,14,4,0.0,1,0,20.0,109,ATL,24:29,1,3,10,6,"Mauer""""","Richardson""""",Tiven,0,0,117,111,ATLANTA
-9,24,27,23,31,75.0,4,3,35,24,29,35,2,DAL,1,0,42.9,7,3,0.0,0,0,21.0,109,ATL,31:36,0,2,9,0,"Mauer""""","Richardson""""",Tiven,0,0,117,111,ATLANTA
3,24,27,23,31,25.0,4,1,35,24,29,35,10,DAL,0,1,50.0,12,6,75.0,4,3,30.0,109,ATL,29:54,2,2,16,3,"Mauer""""","Richardson""""",Tiven,0,3,117,111,ATLANTA
9,24,27,23,31,0.0,0,0,35,24,29,35,0,DAL,1,9,100,6,6,100,4,4,35.0,109,ATL,19:35,2,2,16,11,"Mauer""""","Richardson""""",Tiven,3,0,117,111,ATLANTA
-9,24,27,23,31,60.0,5,3,35,24,29,35,5,DAL,0,3,57.1,7,4,100,2,2,27.5,109,ATL,18:06,0,1,13,3,"Mauer""""","Richardson""""",Tiven,0,0,117,111,ATLANTA
3,24,27,23,31,20.0,5,1,35,24,29,35,2,DAL,0,0,44.4,9,4,100,1,1,12.0,109,ATL,16:24,0,1,10,0,"Mauer""""","Richardson""""",Tiven,0,2,117,111,ATLANTA
-4,24,27,23,31,66.7,3,2,35,24,29,35,0,DAL,1,0,66.7,3,2,0.0,0,0,15.0,109,ATL,13:53,0,2,6,0,"Mauer""""","Richardson""""",Tiven,1,1,117,111,ATLANTA
-5,24,27,23,31,0.0,2,0,35,24,29,35,0,DAL,0,2,33.3,3,1,0.0,0,0,3.0,109,ATL,10:53,1,2,2,3,"Mauer""""","Richardson""""",Tiven,0,2,117,111,ATLANTA
NA,24,27,23,31,NA,NA,NA,35,24,29,35,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,ATL,DNP,NA,NA,NA,NA,"Mauer""""","Richardson""""",Tiven,NA,NA,117,111,ATLANTA
NA,24,27,23,31,NA,NA,NA,35,24,29,35,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,ATL,DNP,NA,NA,NA,NA,"Mauer""""","Richardson""""",Tiven,NA,NA,117,111,ATLANTA
NA,24,27,23,31,NA,NA,NA,35,24,29,35,NA,DAL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,ATL,DNP,NA,NA,NA,NA,"Mauer""""","Richardson""""",Tiven,NA,NA,117,111,ATLANTA
-23,21,30,28,28,25.0,4,1,29,25,28,13,1,UTA,2,1,36.4,11,4,0.0,0,0,22.5,109,DEN,34:21,1,2,9,2,"Foster""""","Wood""""",Sterling,1,1,96,106,UTAH
-6,21,30,28,28,20.0,5,1,29,25,28,13,1,UTA,0,5,46.7,15,7,80.0,5,4,19.5,109,DEN,33:30,1,3,19,6,"Foster""""","Wood""""",Sterling,0,5,96,106,UTAH
-9,21,30,28,28,25.0,4,1,29,25,28,13,7,UTA,0,12,30.0,10,3,0.0,0,0,27.5,109,DEN,35:33,0,1,7,12,"Foster""""","Wood""""",Sterling,0,4,96,106,UTAH
0,21,30,28,28,100,3,3,29,25,28,13,3,UTA,1,4,71.4,7,5,100,1,1,30.5,109,DEN,35:46,1,2,14,5,"Foster""""","Wood""""",Sterling,0,1,96,106,UTAH
9,21,30,28,28,40.0,5,2,29,25,28,13,2,UTA,0,1,33.3,6,2,100,2,2,12.0,109,DEN,19:59,1,2,8,2,"Foster""""","Wood""""",Sterling,0,3,96,106,UTAH
-10,21,30,28,28,75.0,4,3,29,25,28,13,2,UTA,1,5,57.1,14,8,100,4,4,37.0,109,DEN,31:20,1,2,23,6,"Foster""""","Wood""""",Sterling,1,3,96,106,UTAH
-14,21,30,28,28,0.0,0,0,29,25,28,13,2,UTA,0,1,60.0,5,3,0.0,0,0,13.0,109,DEN,15:54,1,5,6,2,"Foster""""","Wood""""",Sterling,1,1,96,106,UTAH
-12,21,30,28,28,100,2,2,29,25,28,13,2,UTA,0,1,37.5,8,3,0.0,0,0,16.0,109,DEN,18:34,0,1,8,1,"Foster""""","Wood""""",Sterling,0,0,96,106,UTAH
2,21,30,28,28,0.0,0,0,29,25,28,13,0,UTA,0,0,100,1,1,0.0,0,0,2.0,109,DEN,6:09,1,0,2,1,"Foster""""","Wood""""",Sterling,0,1,96,106,UTAH
1,21,30,28,28,0.0,0,0,29,25,28,13,0,UTA,0,0,0.0,0,0,0.0,0,0,0.0,109,DEN,5:52,0,0,0,0,"Foster""""","Wood""""",Sterling,0,0,96,106,UTAH
6,21,30,28,28,0.0,0,0,29,25,28,13,0,UTA,0,0,0.0,0,0,0.0,0,0,0.0,109,DEN,1:31,0,0,0,0,"Foster""""","Wood""""",Sterling,0,0,96,106,UTAH
6,21,30,28,28,0.0,0,0,29,25,28,13,1,UTA,0,1,0.0,0,0,0.0,0,0,1.5,109,DEN,1:31,0,0,0,1,"Foster""""","Wood""""",Sterling,0,1,96,106,UTAH
NA,21,30,28,28,NA,NA,NA,29,25,28,13,NA,UTA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DEN,DNP,NA,NA,NA,NA,"Foster""""","Wood""""",Sterling,NA,NA,96,106,UTAH
