,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Ed Davis,2,0.0,0,2,5,5,0,83.3,6,2,100,2,5,3,12,18:10,11,1,1,1,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,20.5
Zach Collins,1,33.3,3,1,4,6,1,25.0,4,1,50.0,2,1,5,4,26:46,6,2,1,1,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,19.0
Pat Connaughton,0,50.0,2,2,3,3,1,83.3,6,0,0.0,0,5,3,11,23:28,8,2,0,1,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,20.0
Shabazz Napier,0,50.0,2,3,0,0,1,80.0,5,0,0.0,0,4,0,9,23:24,4,6,0,2,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,23.0
Noah Vonleh,2,0.0,0,0,1,5,0,0.0,4,0,100,2,0,5,2,7:16,-1,0,0,0,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,5.0
Jake Layman,0,33.3,3,0,0,0,1,25.0,4,0,0.0,0,1,0,3,6:49,-2,0,1,0,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,8.0
Maurice Harkless,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,NA
Meyers Leonard,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 5, 2018",576,22,24,22,21,30,22,30,28,110,89,"Zarba""""","Forte""""",Holtkamp,PORTLAND,ATL,POR,NA
Michael KiddGilchrist,3,0.0,0,0,1,8,0,55.6,9,2,75.0,4,5,6,13,21:41,8,2,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,24.0
Marvin Williams,0,66.7,6,0,3,5,4,66.7,9,3,0.0,0,6,2,16,17:51,4,2,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,32.0
Dwight Howard,3,0.0,0,2,3,10,0,54.5,11,4,60.0,5,6,6,15,27:33,12,1,2,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,27.5
Nicolas Batum,0,0.0,4,2,0,3,0,22.2,9,2,0.0,0,2,1,4,28:15,15,7,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,15.5
Kemba Walker,0,37.5,8,1,0,2,3,47.1,17,0,0.0,0,8,2,19,29:43,12,7,0,4,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,48.5
Frank Kaminsky,2,50.0,4,4,2,5,2,28.6,14,1,100,2,4,4,12,28:26,15,1,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,19.5
Jeremy Lamb,1,33.3,6,1,1,5,2,53.8,13,2,100,1,7,3,17,25:30,12,1,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,28.5
Michael CarterWilliams,2,100,1,1,3,2,1,66.7,3,1,100,2,2,1,7,15:28,7,3,1,3,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,24.5
Johnny OBryant,0,0.0,1,2,2,7,0,12.5,8,1,0.0,0,1,6,2,17:21,1,0,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,7.0
Treveon Graham,1,0.0,0,1,2,5,0,33.3,3,0,50.0,2,1,5,3,19:45,-1,2,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,9.0
Julyan Stone,0,0.0,0,0,0,2,0,0.0,0,0,0.0,0,0,2,0,2:49,-5,0,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,2.0
Malik Monk,0,0.0,2,0,0,0,0,0.0,2,0,0.0,0,0,0,0,2:49,-5,0,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,0.0
Dwayne Bacon,0,0.0,1,0,0,2,0,0.0,1,0,0.0,0,0,2,0,2:49,-5,0,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,2.0
Brandon Ingram,1,100,1,3,3,14,1,55.6,18,4,50.0,2,10,10,22,36:26,-5,4,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,40.0
Julius Randle,5,0.0,0,3,2,10,0,55.6,9,4,100,5,5,6,15,27:31,-2,2,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,20.0
Brook Lopez,0,50.0,6,1,1,2,3,57.1,7,0,0.0,0,4,2,11,19:14,-6,4,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,24.0
Kentavious CaldwellPope,0,0.0,3,1,1,0,0,0.0,3,0,0.0,0,0,0,0,20:23,-1,0,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,2.0
Lonzo Ball,0,42.9,7,1,2,4,3,50.0,8,0,0.0,0,4,4,11,27:11,-24,5,0,2,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,33.5
Larry Nance,0,0.0,0,0,2,4,0,50.0,8,2,0.0,0,4,2,8,17:40,-17,3,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,19.5
Jordan Clarkson,0,20.0,5,2,1,2,1,30.0,10,1,0.0,0,3,1,7,19:09,-14,2,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,15.0
Kyle Kuzma,0,0.0,6,3,3,2,0,14.3,14,0,0.0,0,2,2,4,25:30,-9,1,2,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,10.5
Josh Hart,1,25.0,4,1,2,3,1,16.7,6,1,50.0,2,1,2,4,23:08,-11,1,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,11.5
Corey Brewer,1,0.0,1,1,0,3,0,50.0,4,0,50.0,2,2,3,5,12:00,3,0,1,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,9.0
Tyler Ennis,1,0.0,3,0,2,1,0,40.0,5,0,100,1,2,1,5,8:59,11,1,0,1,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,9.5
Ivica Zubac,0,0.0,0,0,0,1,0,50.0,2,0,0.0,0,1,1,2,2:49,5,1,0,0,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,4.5
Andrew Bogut,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 5, 2018",577,28,35,30,15,24,24,28,18,94,108,"Spooner""""","Orr""""",Petraitis,CHARLOTTE,CHA,LAL,NA
Andre Iguodala,2,0.0,0,2,1,4,0,0.0,2,0,100,2,0,4,2,22:44,20,7,1,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,18.5
Draymond Green,0,50.0,2,2,2,12,1,36.4,11,5,0.0,3,4,7,9,28:41,29,7,0,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,34.5
Zaza Pachulia,0,0.0,0,0,2,5,0,33.3,6,1,0.0,0,2,4,4,13:40,11,0,0,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,12.0
Klay Thompson,0,25.0,8,2,2,4,2,25.0,16,3,0.0,0,4,1,10,25:34,22,3,1,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,26.5
Stephen Curry,15,50.0,16,2,2,6,8,52.4,21,2,93.8,16,11,4,45,29:51,28,3,0,3,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,63.5
JaVale McGee,3,0.0,0,1,2,4,0,80.0,5,2,60.0,5,4,2,11,13:20,6,0,2,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,17.0
Nick Young,1,25.0,8,1,3,3,2,36.4,11,1,100,1,4,2,11,19:58,-5,1,0,2,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,23.5
Patrick McCaw,0,0.0,3,0,2,4,0,0.0,4,0,0.0,0,0,4,0,22:26,-6,1,0,2,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,11.5
Kevon Looney,2,0.0,0,1,2,1,0,100,1,0,100,2,1,1,4,14:41,-4,2,4,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,17.0
Omri Casspi,4,0.0,1,3,2,3,0,33.3,6,0,100,4,2,3,8,15:31,-13,1,0,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,5.5
Shaun Livingston,0,0.0,0,0,1,1,0,66.7,3,0,0.0,0,2,1,4,9:36,-3,1,1,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,12.5
David West,2,0.0,0,0,2,1,0,80.0,5,0,100,2,4,1,10,7:34,-2,0,0,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,12.0
Jordan Bell,1,0.0,1,2,2,6,0,33.3,3,0,50.0,2,1,6,3,16:26,-3,5,1,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,16.5
Sam Dekker,1,0.0,1,1,2,4,0,36.4,11,1,100,1,4,3,9,28:07,0,0,0,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,14.0
Blake Griffin,3,0.0,1,2,1,2,0,50.0,2,0,75.0,4,1,2,5,9:49,-8,1,1,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,6.5
DeAndre Jordan,5,0.0,0,1,3,11,0,62.5,8,5,71.4,7,5,6,15,24:30,-24,1,1,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,24.5
CJ Williams,0,0.0,3,1,1,0,0,42.9,7,0,0.0,0,3,0,6,21:58,-17,1,1,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,12.5
Jawun Evans,2,0.0,0,1,4,4,0,31.3,16,2,66.7,3,5,2,12,27:57,-11,7,0,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,26.5
Lou Williams,7,50.0,4,5,1,2,2,50.0,14,0,100,7,7,2,23,24:15,-20,3,1,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,27.5
Tyrone Wallace,4,100,1,1,3,3,1,33.3,12,0,100,4,4,3,13,31:28,-4,2,0,3,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,25.0
Wesley Johnson,0,0.0,0,1,1,2,0,0.0,1,0,0.0,0,0,2,0,10:12,2,0,0,2,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,7.0
Montrezl Harrell,1,0.0,0,5,4,10,0,44.4,9,0,100,1,4,10,9,31:54,-10,3,2,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,23.5
Willie Reed,1,0.0,0,0,2,6,0,66.7,6,1,50.0,2,4,5,9,22:26,8,0,1,0,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,17.0
Sindarius Thornwell,0,0.0,1,0,3,1,0,40.0,5,1,0.0,1,2,0,4,7:24,4,1,0,1,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,9.5
Milos Teodosic,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",578,31,33,39,18,28,27,21,29,105,121,"Goble""""","Workman""""",Ford,GOLDEN,GSW,LAC,NA
Jayson Tatum,0,100,2,1,2,6,2,40.0,15,2,0.0,0,6,4,14,32:20,10,0,6,3,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,50.0
Marcus Morris,0,0.0,1,0,2,4,0,50.0,8,0,0.0,0,4,4,8,26:14,-7,1,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,16.5
Aron Baynes,0,0.0,0,1,5,6,0,35.7,14,3,0.0,0,5,3,10,20:11,-2,1,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,19.5
Jaylen Brown,0,0.0,1,0,0,5,0,25.0,8,1,0.0,4,2,4,4,34:58,1,1,0,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,10.5
Kyrie Irving,3,33.3,6,0,1,6,2,36.4,22,1,75.0,4,8,5,21,37:58,7,4,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,37.0
Marcus Smart,3,0.0,5,2,2,3,0,28.6,14,1,60.0,5,4,2,11,29:15,-5,3,1,3,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,25.5
Daniel Theis,0,0.0,0,0,3,10,0,66.7,6,3,0.0,0,4,7,8,18:39,5,0,2,1,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,27.0
Terry Rozier,0,0.0,2,0,0,1,0,14.3,7,0,0.0,0,1,1,2,18:29,-4,2,0,1,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,9.0
Shane Larkin,2,100,1,0,1,2,1,75.0,4,1,100,2,3,1,9,14:53,3,0,0,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,11.0
Semi Ojeleye,0,0.0,0,0,1,1,0,0.0,0,0,0.0,0,0,1,0,7:03,2,0,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,4.0
Al Horford,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,NA
Abdel Nader,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,NA
Guerschon Yabusele,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,NA
DeMarre Carroll,2,40.0,5,0,1,7,2,25.0,12,2,100,2,3,5,10,30:51,-5,1,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,23.5
Rondae HollisJefferson,2,0.0,2,0,1,7,0,20.0,15,2,66.7,3,3,5,8,28:18,-9,1,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,17.5
Tyler Zeller,1,0.0,0,0,0,5,0,60.0,5,3,50.0,2,3,2,7,15:47,-1,2,3,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,23.0
Allen Crabbe,3,25.0,8,3,1,5,2,18.2,11,0,75.0,4,2,5,9,31:48,-4,1,0,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,13.5
Spencer Dinwiddie,5,20.0,5,4,3,3,1,46.7,15,1,100,5,7,2,20,36:34,-1,3,0,1,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,23.5
Joe Harris,2,0.0,3,2,3,12,0,44.4,9,3,100,2,4,9,10,32:11,-1,2,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,24.0
Jarrett Allen,0,0.0,0,5,3,3,0,0.0,0,0,0.0,0,0,3,0,10:33,4,0,1,1,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,4.0
Quincy Acy,2,50.0,2,1,1,5,1,33.3,3,0,100,2,1,5,5,19:42,7,0,0,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,9.0
Nik Stauskas,0,0.0,4,0,0,3,0,16.7,6,0,0.0,0,1,3,2,15:31,2,0,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,8.0
Jahlil Okafor,2,0.0,0,1,1,5,0,41.7,12,1,100,2,5,4,12,12:39,-3,0,2,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,20.0
Milton Doyle,0,0.0,2,0,0,0,0,33.3,3,0,0.0,0,1,0,2,6:06,1,1,1,0,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,6.5
Timofey Mozgov,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",579,16,23,25,23,22,19,20,24,85,87,"Fraher""""","Barnaky""""",Nansel,BOSTON,BOS,BKN,NA
Trevor Ariza,3,22.2,9,0,2,4,2,33.3,15,0,100,3,5,4,15,34:55,-5,1,0,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,21.5
Ryan Anderson,0,16.7,6,0,1,3,1,22.2,9,1,0.0,0,2,2,5,23:09,-24,2,0,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,13.0
Clint Capela,0,0.0,0,3,2,11,0,46.7,15,6,0.0,0,7,5,14,27:46,-15,0,2,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,28.0
Chris Paul,3,37.5,8,5,2,7,3,50.0,10,1,100,3,5,6,16,35:07,0,13,0,2,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,46.5
Eric Gordon,0,42.9,7,2,2,3,3,46.2,13,0,0.0,0,6,3,15,34:13,-6,7,0,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,32.5
Gerald Green,1,33.3,12,0,0,3,4,35.7,14,0,100,1,5,3,15,28:55,-9,0,0,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,25.0
PJ Tucker,0,25.0,4,1,3,4,1,20.0,5,1,0.0,0,1,3,3,24:37,18,3,0,1,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,15.5
Tarik Black,1,0.0,0,2,5,6,0,100,6,3,50.0,2,6,3,13,20:14,8,0,1,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,19.0
Briante Weber,2,100,1,0,3,1,1,33.3,3,0,100,2,1,1,5,11:05,-2,3,1,2,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,19.5
Luc Mbah,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,NA
Chinanu Onuaku,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,NA
Reggie Bullock,1,75.0,4,0,2,2,3,83.3,6,1,50.0,2,5,1,14,32:60,-1,2,0,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,24.0
Tobias Harris,8,50.0,6,0,0,8,3,53.3,15,0,72.7,11,8,8,27,32:56,0,1,0,1,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,37.5
Eric Moreland,2,0.0,0,1,1,8,0,60.0,5,2,100,2,3,6,8,35:50,-2,4,1,2,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,28.0
Avery Bradley,0,28.6,7,2,3,1,2,33.3,15,0,0.0,0,5,1,12,39:19,5,3,0,1,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,22.5
Ish Smith,3,0.0,1,0,2,3,0,58.3,12,0,75.0,4,7,3,17,25:55,2,4,0,2,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,29.0
Dwight Buycks,2,80.0,5,4,2,2,4,55.6,9,0,100,2,5,2,16,22:05,5,2,1,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,26.0
Luke Kennard,0,0.0,1,1,1,5,0,0.0,2,0,0.0,0,0,5,0,23:40,10,3,0,2,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,14.5
Boban Marjanovic,2,0.0,0,3,2,5,0,50.0,8,2,50.0,4,4,3,10,11:57,8,1,2,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,17.5
Anthony Tolliver,2,0.0,1,0,2,1,0,33.3,3,0,100,2,1,1,4,15:19,8,1,0,0,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,4.5
Andre Drummond,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,NA
Henry Ellenson,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,NA
Langston Galloway,NA,NA,NA,NA,NA,NA,NA,DECISION,COACH'S,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 6, 2018",580,37,21,19,24,31,26,31,20,108,101,"Boland""""","Malloy""""",Van,DETROIT,HOU,DET,NA
