Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Caris LeVert,0,0,2,3,4,4,0,25,8,1,0,0,2,3,4,22:56,3,0,0,5,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,20
Joe Harris,1,42.9,7,2,3,3,3,53.8,13,0,100,1,7,3,18,25:18,5,1,1,1,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,31.5
Spencer Dinwiddie,1,33.3,3,0,3,4,1,12.5,8,2,100,1,1,2,4,26:37,8,7,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,19.5
Tyler Zeller,2,0,0,1,0,3,0,71.4,7,3,50,4,5,0,12,17:21,15,0,1,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,15
Quincy Acy,2,0,7,0,3,7,0,0,8,0,100,2,0,7,2,20:53,3,3,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,11.5
Sean Kilpatrick,0,0,2,1,0,2,0,0,3,0,0,0,0,2,0,7:34,2,1,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,2.5
Trevor Booker,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,NA
Jacob Wiley,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,NA
TJ Warren,4,0,2,1,2,9,0,42.1,19,1,66.7,6,8,8,20,36:08,1,2,3,2,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,42
Marquese Chriss,2,0,1,1,2,4,0,25,4,0,100,2,1,4,4,15:12,5,2,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,8
Tyson Chandler,1,0,0,3,1,7,0,50,2,2,50,2,1,5,3,23:24,1,0,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,6
Devin Booker,5,25,4,4,6,2,1,40,15,1,100,5,6,1,18,34:44,3,1,0,2,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,20.5
Mike James,4,33.3,6,1,3,3,2,38.5,13,0,80,5,5,3,16,25:48,-11,2,0,2,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,27
Alex Len,5,0,0,2,4,14,0,16.7,6,6,71.4,7,1,8,7,24:36,-7,1,2,1,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,24.5
Dragan Bender,0,0,1,0,0,4,0,0,2,1,0,0,0,3,0,10:19,-15,0,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,4
Tyler Ulis,2,20,5,2,3,1,1,36.4,11,0,100,2,4,1,11,24:49,5,3,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,14.5
Josh Jackson,2,0,1,2,3,3,0,16.7,6,1,50,4,1,2,4,13:20,-10,0,1,1,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,9
Troy Daniels,0,25,4,0,1,0,1,20,5,0,0,0,1,0,3,11:02,-9,1,0,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,6.5
Jared Dudley,1,100,1,1,4,5,1,66.7,3,2,50,2,2,3,6,20:38,7,1,1,0,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,15.5
Derrick Jones,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 6 2017",147,28,19,25,26,19,22,27,24,92,98,"Mauer""""","Guthrie""""",Holtkamp,BROOKLYN,BKN,PHX,NA
Justise Winslow,0,0,0,1,3,7,0,33.3,9,0,0,0,3,7,6,29:58,-12,5,0,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,22.5
Okaro White,0,0,2,0,1,2,0,0,2,0,0,0,0,2,0,8:25,-11,1,0,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,3.5
Hassan Whiteside,1,0,0,2,1,6,0,11.1,9,2,50,2,1,4,3,16:22,-15,0,1,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,9
Josh Richardson,0,0,3,6,2,0,0,42.9,7,0,0,0,3,0,6,32:20,-18,0,2,3,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,15
Goran Dragic,2,33.3,3,3,2,3,1,44.4,18,1,50,4,8,2,19,31:05,-11,4,0,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,28
James Johnson,4,42.9,7,2,3,9,3,46.7,15,1,100,4,7,8,21,32:19,3,6,1,3,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,51
Tyler Johnson,0,50,2,1,4,4,1,12.5,8,1,0,1,1,3,3,29:00,-15,1,0,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,9.5
Kelly Olynyk,4,0,0,3,4,5,0,75,4,0,80,5,3,5,10,18:23,1,1,0,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,9.5
Wayne Ellington,0,33.3,9,1,0,1,3,30,10,0,0,0,3,1,9,27:45,-7,1,0,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,19.5
Bam Adebayo,1,0,0,1,0,6,0,100,1,2,100,1,1,4,3,13:15,-3,0,2,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,16
Derrick Walton,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1:08,3,0,0,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,1
Udonis Haslem,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,NA
Jordan Mickey,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,NA
Kevin Durant,10,16.7,6,1,3,8,1,38.5,13,0,100,10,5,8,21,32:35,23,6,3,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,41
Draymond Green,4,66.7,6,3,4,9,4,50,10,2,100,4,5,7,18,27:28,9,2,1,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,34
Zaza Pachulia,2,0,0,2,1,3,0,25,4,1,100,2,1,2,4,10:48,4,0,0,3,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,12
Klay Thompson,0,37.5,8,2,1,6,3,33.3,15,2,0,0,5,4,13,32:17,10,2,2,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,35
Stephen Curry,4,22.2,9,1,3,5,2,26.3,19,0,80,5,5,5,16,33:53,25,4,0,2,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,32
JaVale McGee,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,3:11,-10,0,0,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,5
Andre Iguodala,0,0,0,1,1,4,0,66.7,3,2,0,0,2,2,4,27:23,13,3,0,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,14.5
Shaun Livingston,1,0,0,0,1,4,0,33.3,6,1,100,1,2,3,5,14:37,3,1,0,2,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,15.5
Jordan Bell,0,0,0,1,0,2,0,100,1,0,0,0,1,2,2,11:47,7,0,1,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,6
Kevon Looney,1,0,0,1,4,3,0,66.7,3,2,50,2,2,1,5,17:21,0,0,3,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,15
Patrick McCaw,0,0,0,1,1,1,0,40,5,1,0,0,2,0,4,14:20,-3,0,0,1,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,7
Nick Young,0,33.3,3,0,0,0,1,33.3,3,0,0,0,1,0,3,4:01,0,0,0,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,5
Omri Casspi,0,0,0,1,1,4,0,33.3,3,0,0,0,1,4,2,10:19,4,2,0,0,"NOV 6 2017",148,21,16,20,23,22,28,25,22,97,80,"Ayotte""""","Forte""""",Taylor,GOLDEN,MIA,GSW,8
Khris Middleton,2,28.6,7,2,5,7,2,47.1,17,0,100,2,8,7,20,41:11,0,11,0,3,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,52.5
Giannis Antetokounmpo,8,0,0,7,6,9,0,76.2,21,4,72.7,11,16,5,40,40:14,-7,3,3,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,47.5
John Henson,1,0,0,3,5,3,0,75,4,1,50,2,3,2,7,17:35,-5,1,2,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,13.5
Tony Snell,0,100,2,0,2,3,2,100,3,0,0,0,3,3,8,40:25,-2,3,1,2,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,28.5
Malcolm Brogdon,0,66.7,6,2,3,5,4,52.9,17,1,0,0,9,4,22,37:22,1,6,1,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,45
Thon Maker,0,25,4,0,3,1,1,40,5,0,0,0,2,1,5,15:05,1,1,1,1,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,15.5
Jason Terry,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,6:58,-8,0,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,1
Matthew Dellavedova,1,0,2,2,2,2,0,0,3,1,100,1,0,1,1,16:12,-10,4,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,6
Mirza Teletovic,0,50,8,0,4,2,4,54.5,11,1,0,0,6,1,16,16:50,0,0,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,26
DeAndre Liggins,0,0,0,0,1,3,0,0,1,0,0,0,0,3,0,8:09,5,0,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,3
Sterling Brown,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,NA
Rashad Vaughn,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,NA
DJ Wilson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,NA
LeBron James,8,50,4,1,1,8,2,50,20,1,80,10,10,7,30,36:42,6,9,0,3,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,55.5
Jae Crowder,2,50,2,1,4,1,1,20,5,0,100,2,1,1,5,25:21,5,1,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,6.5
Kevin Love,14,0,0,2,1,16,0,64.3,14,8,87.5,16,9,8,32,34:51,2,3,1,2,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,45.5
JR Smith,1,71.4,7,1,3,1,5,58.3,12,1,50,2,7,0,20,36:34,5,0,0,1,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,32
Derrick Rose,2,0,1,4,0,1,0,40,10,0,100,2,4,1,10,25:23,0,2,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,8
Dwyane Wade,2,0,0,1,4,3,0,50,8,1,100,2,4,2,10,26:52,2,3,2,1,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,23.5
Kyle Korver,2,25,4,1,2,3,1,40,5,1,100,2,2,2,7,18:29,3,0,1,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,12
Jeff Green,2,0,0,1,1,1,0,20,5,0,100,2,1,1,4,16:31,2,0,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,2
Iman Shumpert,0,0,0,0,0,5,0,100,3,0,0,0,3,5,6,19:17,0,0,0,0,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,11
Jose Calderon,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,NA
Channing Frye,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,NA
Cedi Osman,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,NA
Ante Zizic,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",149,28,39,23,29,39,26,29,30,124,119,"Callahan""""","Zielinski""""",Twardoski,CLEVELAND,MIL,CLE,NA
Dante Cunningham,0,0,2,0,0,3,0,33.3,3,0,0,0,1,3,2,16:40,11,0,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,5
Anthony Davis,5,80,5,2,1,14,4,77.8,18,3,62.5,8,14,11,37,41:15,5,4,2,1,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,67
DeMarcus Cousins,4,40,10,2,5,13,4,48,25,3,80,5,12,10,32,37:59,6,6,2,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,62
ETwaun Moore,0,25,4,0,2,2,1,33.3,9,2,0,0,3,0,7,27:28,6,3,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,15.5
Jrue Holiday,2,0,2,4,4,3,0,44.4,9,1,50,4,4,2,10,29:53,6,5,0,1,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,17.5
Tony Allen,0,0,0,2,4,4,0,50,4,0,0,0,2,4,4,24:19,-1,1,0,1,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,10.5
Jameer Nelson,3,33.3,3,0,1,3,1,37.5,8,2,75,4,3,1,10,28:31,4,3,1,3,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,28.5
Darius Miller,1,60,5,0,1,1,3,66.7,6,0,100,1,4,1,12,19:07,-1,1,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,19.5
Ian Clark,0,25,4,2,0,0,1,20,5,0,0,0,1,0,3,14:48,-11,0,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,3
Cheick Diallo,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,NA
Josh Smith,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,NA
Bojan Bogdanovic,0,50,4,0,1,3,2,66.7,9,0,0,0,6,3,14,22:54,-1,1,0,1,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,25.5
Thaddeus Young,2,33.3,3,1,3,6,1,55.6,9,3,100,2,5,3,13,38:11,-8,2,0,2,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,27
Myles Turner,8,50,2,3,4,12,1,37.5,16,4,88.9,9,6,8,21,35:24,-4,0,3,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,33
Victor Oladipo,2,33.3,3,3,3,4,1,35.3,17,0,100,2,6,4,15,28:39,-15,3,1,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,23.5
Darren Collison,0,50,4,1,3,1,2,55.6,9,0,0,0,5,1,12,31:09,-3,6,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,25
Lance Stephenson,3,50,2,1,1,8,1,55.6,9,2,60,5,5,6,14,27:56,3,2,0,1,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,26
Cory Joseph,0,25,4,0,0,1,1,44.4,9,0,0,0,4,1,9,22:46,3,4,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,18
Joe Young,0,0,1,0,1,1,0,60,5,1,0,0,3,0,6,10:35,0,0,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,7
TJ Leaf,0,0,1,0,3,2,0,25,4,1,0,0,1,1,2,10:07,1,0,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,4
Al Jefferson,0,0,0,1,2,3,0,50,6,0,0,0,3,3,6,12:18,1,1,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,9.5
Alex Poythress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:01,-2,0,0,0,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,0
Ike Anigbogu,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,NA
Damien Wilkins,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",150,34,27,35,21,37,38,19,18,112,117,"Davis""""","Boland""""",Adair,NEW,NOP,IND,NA
Wesley Matthews,0,57.1,7,1,1,8,4,50,10,0,0,0,5,8,14,37:25,10,6,0,2,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,44
Harrison Barnes,7,100,2,3,3,9,2,61.1,18,2,87.5,8,11,7,31,39:25,12,1,1,1,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,41.5
Dirk Nowitzki,0,0,1,2,4,5,0,60,5,1,0,0,3,4,6,19:09,-8,1,0,0,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,10.5
Dennis Smith,3,20,5,2,1,8,1,40.9,22,1,100,3,9,7,22,31:31,15,8,0,1,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,42
Yogi Ferrell,1,25,4,0,3,2,1,42.9,7,0,50,2,3,2,8,29:21,12,1,0,0,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,12.5
Salah Mejri,4,0,0,0,4,12,0,75,4,5,66.7,6,3,7,10,25:15,15,0,5,0,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,33
Dorian FinneySmith,0,33.3,3,1,1,1,1,33.3,6,0,0,0,2,1,5,15:34,5,1,1,0,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,11.5
JJ Barea,0,50,4,1,1,2,2,50,8,1,0,0,4,1,10,16:29,-1,6,0,0,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,24
Devin Harris,1,0,3,1,3,4,0,25,8,1,100,1,2,3,5,18:39,2,2,0,1,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,13
Nerlens Noel,0,0,0,0,0,2,0,50,2,0,0,0,1,2,2,5:32,5,0,1,1,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,10
Dwight Powell,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1:40,3,0,0,0,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,0
Maxi Kleber,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,NA
Jeff Withey,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,NA
Otto Porter,2,50,2,0,3,5,1,62.5,8,0,100,2,5,5,13,36:51,-12,1,1,1,"NOV 7 2017",151,36,28,26,23,34,19,23,23,99,113,"Richardson""""","Lindsay""""",Tiven,DALLAS,DAL,WAS,25.5
